HoleId,CompanyHoleId,Dataset,Longitude,Latitude,MaxDepth,Elevation
66337Outokumpu JV ProjectCRR2288,CRR2288,Outokumpu JV Project,119.73649069732978,-32.415563385538015,22.0,396.0
66337Outokumpu JV ProjectCRR2289,CRR2289,Outokumpu JV Project,119.73606566171865,-32.415576328480824,16.0,397.0
66337Outokumpu JV ProjectCRR2290,CRR2290,Outokumpu JV Project,119.73563011934388,-32.41558948925554,13.0,397.0
66337Outokumpu JV ProjectCRR2291,CRR2291,Outokumpu JV Project,119.73520509362244,-32.415602420062044,18.0,397.0
66337Outokumpu JV ProjectCRR2292,CRR2292,Outokumpu JV Project,119.7347906851367,-32.41561493849326,14.0,397.0
66337Outokumpu JV ProjectCRR2293,CRR2293,Outokumpu JV Project,119.73439761269074,-32.41562681186811,16.0,398.0
66337Outokumpu JV ProjectCRR2294,CRR2294,Outokumpu JV Project,119.73397258587082,-32.41563973855321,22.0,398.0
66337Outokumpu JV ProjectCRR2295,CRR2295,Outokumpu JV Project,119.73344135201083,-32.41565579012084,34.0,399.0
66337Outokumpu JV ProjectCRR2296,CRR2296,Outokumpu JV Project,119.73376017751823,-32.415646163009534,28.0,398.0
66337Outokumpu JV ProjectCRR2297,CRR2297,Outokumpu JV Project,119.73248518550344,-32.415684750052215,13.0,400.0
66337Outokumpu JV ProjectCRR2298,CRR2298,Outokumpu JV Project,119.73105088738663,-32.41572823148777,31.0,405.0
66337Outokumpu JV ProjectCRR2299,CRR2299,Outokumpu JV Project,119.73041334027815,-32.41574746893256,23.0,407.0
66337Outokumpu JV ProjectCRR2300,CRR2300,Outokumpu JV Project,119.72998840691004,-32.41576038014532,17.0,407.0
66337Outokumpu JV ProjectCRR2301,CRR2301,Outokumpu JV Project,119.7280758627628,-32.415818253909606,19.0,407.0
66337Outokumpu JV ProjectCRR2302,CRR2302,Outokumpu JV Project,119.72786345254646,-32.41582465944425,29.0,407.0
66337Outokumpu JV ProjectCRR2303,CRR2303,Outokumpu JV Project,119.72765093604062,-32.41583106692328,7.0,406.0
66337Outokumpu JV ProjectCRR2304,CRR2304,Outokumpu JV Project,119.72722589223383,-32.415843881039365,35.0,405.0
66337Outokumpu JV ProjectCRR2305,CRR2305,Outokumpu JV Project,119.72680096776575,-32.41585678130481,36.0,404.0
66337Outokumpu JV ProjectCRR2306,CRR2306,Outokumpu JV Project,119.72626972879353,-32.41587279371556,21.0,404.0
66337Outokumpu JV ProjectCRR2307,CRR2307,Outokumpu JV Project,119.73394994715682,-32.41383568489644,31.0,398.0
66337Outokumpu JV ProjectCRR2308,CRR2308,Outokumpu JV Project,119.73352491523504,-32.4138485197405,38.0,398.0
66337Outokumpu JV ProjectCRR2309,CRR2309,Outokumpu JV Project,119.73373743653589,-32.413842102381814,29.0,398.0
66337Outokumpu JV ProjectCRR2310,CRR2310,Outokumpu JV Project,119.73331240450018,-32.4138549365112,28.0,399.0
66337Outokumpu JV ProjectCRR2311,CRR2311,Outokumpu JV Project,119.73309989642684,-32.413861443033795,34.0,399.0
66337Outokumpu JV ProjectCRR2312,CRR2312,Outokumpu JV Project,119.7328874918074,-32.41386785678416,37.0,400.0
66337Outokumpu JV ProjectCRR2313,CRR2313,Outokumpu JV Project,119.73118750156137,-32.41391926941639,20.0,404.0
66337Outokumpu JV ProjectCRR2314,CRR2314,Outokumpu JV Project,119.73076258772743,-32.41393218254533,12.0,405.0
66337Outokumpu JV ProjectCRR2315,CRR2315,Outokumpu JV Project,119.73033755409662,-32.413945006670154,3.0,406.0
66337Outokumpu JV ProjectCRR2316,CRR2316,Outokumpu JV Project,119.72863766732628,-32.413996472810396,26.0,407.0
66337Outokumpu JV ProjectCRR2317,CRR2317,Outokumpu JV Project,119.72842515528158,-32.414002881363245,19.0,406.0
66337Outokumpu JV ProjectCRR2318,CRR2318,Outokumpu JV Project,119.72821264318009,-32.41400928955878,16.0,406.0
66337Outokumpu JV ProjectCRR2319,CRR2319,Outokumpu JV Project,119.72778772774973,-32.414022192686026,31.0,405.0
66337Outokumpu JV ProjectCRR2320,CRR2320,Outokumpu JV Project,119.7275752048544,-32.41402860003984,42.0,405.0
66337Outokumpu JV ProjectCRR2321,CRR2321,Outokumpu JV Project,119.72736269252528,-32.41403500680615,37.0,404.0
66337Outokumpu JV ProjectCRR2322,CRR2322,Outokumpu JV Project,119.72715018013926,-32.41404141321513,41.0,404.0
66337Outokumpu JV ProjectCRR2323,CRR2323,Outokumpu JV Project,119.7269376704088,-32.414047909376485,29.0,404.0
66337Outokumpu JV ProjectCRR2324,CRR2324,Outokumpu JV Project,119.72672526413919,-32.41405431277028,20.0,403.0
66337Outokumpu JV ProjectCRR2325,CRR2325,Outokumpu JV Project,119.72630023924016,-32.414067132098204,14.0,402.0
66337Outokumpu JV ProjectCRR2326,CRR2326,Outokumpu JV Project,119.72651275158252,-32.414060718107415,16.0,403.0
66337Outokumpu JV ProjectCRR2327,CRR2327,Outokumpu JV Project,119.7260877159468,-32.41407353695064,21.0,402.0
66337Outokumpu JV ProjectCRR2328,CRR2328,Outokumpu JV Project,119.72771189077143,-32.41221972754235,17.0,403.0
66337Outokumpu JV ProjectCRR2329,CRR2329,Outokumpu JV Project,119.72749948892377,-32.41222613200759,22.0,402.0
66337Outokumpu JV ProjectCRR2330,CRR2330,Outokumpu JV Project,119.72728698079122,-32.41223253841672,33.0,402.0
66337Outokumpu JV ProjectCRR2331,CRR2331,Outokumpu JV Project,119.72707447531413,-32.41223903457825,27.0,402.0
66337Outokumpu JV ProjectCRR2332,CRR2332,Outokumpu JV Project,119.73146093849932,-32.410301519512004,12.0,400.0
66337Outokumpu JV ProjectCRR2333,CRR2333,Outokumpu JV Project,119.73103592482583,-32.41031443517405,10.0,401.0
66337Outokumpu JV ProjectCRR2334,CRR2334,Outokumpu JV Project,119.73061091883085,-32.41032725906712,15.0,401.0
66337Outokumpu JV ProjectCRR2335,CRR2335,Outokumpu JV Project,119.72827369554432,-32.410397947488455,26.0,400.0
66337Outokumpu JV ProjectCRR2336,CRR2336,Outokumpu JV Project,119.72806118392602,-32.41040444530923,19.0,400.0
66337Outokumpu JV ProjectCRR2337,CRR2337,Outokumpu JV Project,119.73549806637445,-32.41017923798382,20.0,394.0
66337Outokumpu JV ProjectCRR2338,CRR2338,Outokumpu JV Project,119.735285564808,-32.410185657611045,19.0,395.0
66337Outokumpu JV ProjectCRR2339,CRR2339,Outokumpu JV Project,119.73507306590456,-32.41019216699009,30.0,395.0
66337Outokumpu JV ProjectCRR2340,CRR2340,Outokumpu JV Project,119.7348605640791,-32.41019858590289,10.0,395.0
66337Outokumpu JV ProjectCRR2341,CRR2341,Outokumpu JV Project,119.73480746515483,-32.410200189998505,17.0,395.0
66337Outokumpu JV ProjectCRR2342,CRR2342,Outokumpu JV Project,119.7346481683607,-32.41020500215151,24.0,395.0
66337Outokumpu JV ProjectCRR2343,CRR2343,Outokumpu JV Project,119.73443566636028,-32.41021142034999,31.0,395.0
66337Outokumpu JV ProjectCRR2345,CRR2345,Outokumpu JV Project,119.73401065455693,-32.41022435502587,33.0,396.0
66337Outokumpu JV ProjectCRR2346,CRR2346,Outokumpu JV Project,119.7337981523854,-32.410230772152495,55.0,396.0
66337Outokumpu JV ProjectCRR2347,CRR2347,Outokumpu JV Project,119.73358575638217,-32.41023718661578,35.0,397.0
66337Outokumpu JV ProjectCRR2348,CRR2348,Outokumpu JV Project,119.73337325409678,-32.410243603028015,47.0,397.0
66337Outokumpu JV ProjectCRR2349,CRR2349,Outokumpu JV Project,119.72784868016016,-32.41041085243289,14.0,400.0
66337Outokumpu JV ProjectCRR2350,CRR2350,Outokumpu JV Project,119.72763617633748,-32.410417259199264,30.0,399.0
66337Outokumpu JV ProjectCRR2351,CRR2351,Outokumpu JV Project,119.72742377868394,-32.41042366330746,36.0,399.0
66337Outokumpu JV ProjectCRR2352,CRR2352,Outokumpu JV Project,119.73542220246318,-32.40837678219791,13.0,394.0
66337Outokumpu JV ProjectCRR2353,CRR2353,Outokumpu JV Project,119.73520970781999,-32.40838329157954,9.0,394.0
66337Outokumpu JV ProjectCRR2354,CRR2354,Outokumpu JV Project,119.73499721038671,-32.40838971049458,20.0,394.0
66337Outokumpu JV ProjectCRR2355,CRR2355,Outokumpu JV Project,119.7347847126959,-32.408396129049386,18.0,394.0
66337Outokumpu JV ProjectCRR2356,CRR2356,Outokumpu JV Project,119.73457221494809,-32.40840254724696,19.0,394.0
66337Outokumpu JV ProjectCRR2357,CRR2357,Outokumpu JV Project,119.73435982363823,-32.40840897179158,20.0,394.0
66337Outokumpu JV ProjectCRR2358,CRR2358,Outokumpu JV Project,119.73414732849542,-32.40841547938403,22.0,395.0
66337Outokumpu JV ProjectCRR2359,CRR2359,Outokumpu JV Project,119.73393481995424,-32.40842189674064,16.0,395.0
66337Outokumpu JV ProjectCRR2360,CRR2360,Outokumpu JV Project,119.73372232197842,-32.40842831350934,16.0,395.0
66337Outokumpu JV ProjectCRR2361,CRR2361,Outokumpu JV Project,119.73350982394567,-32.408434729920785,21.0,395.0
66337Outokumpu JV ProjectCRR2362,CRR2362,Outokumpu JV Project,119.73329743207907,-32.408441143669286,13.0,395.0
66337Outokumpu JV ProjectCRR2363,CRR2363,Outokumpu JV Project,119.7330849366503,-32.408447649475704,15.0,396.0
66337Outokumpu JV ProjectCRR2364,CRR2364,Outokumpu JV Project,119.73223503909465,-32.40847330661725,38.0,396.0
66337Outokumpu JV ProjectCRR2365,CRR2365,Outokumpu JV Project,119.7318100451631,-32.40848623320232,21.0,397.0
66337Outokumpu JV ProjectCRR2366,CRR2366,Outokumpu JV Project,119.7313851542386,-32.40849905693391,30.0,397.0
66337Outokumpu JV ProjectCRR2367,CRR2367,Outokumpu JV Project,119.73096014895653,-32.40851197188077,30.0,398.0
66337Outokumpu JV ProjectCRR2368,CRR2368,Outokumpu JV Project,119.73053515135308,-32.40852479505871,43.0,398.0
66337Outokumpu JV ProjectCRR2369,CRR2369,Outokumpu JV Project,119.72819797421361,-32.4085954795492,15.0,397.0
66337Outokumpu JV ProjectCRR2370,CRR2370,Outokumpu JV Project,119.7279854667911,-32.40860197701272,14.0,397.0
66337Outokumpu JV ProjectCRR2371,CRR2371,Outokumpu JV Project,119.7277729672211,-32.40860838377914,5.0,397.0
66337Outokumpu JV ProjectCRR2372,CRR2372,Outokumpu JV Project,119.73534623804076,-32.40657432805323,21.0,394.0
66337Outokumpu JV ProjectCRR2373,CRR2373,Outokumpu JV Project,119.73502755410894,-32.406584045251314,25.0,394.0
66337Outokumpu JV ProjectCRR2374,CRR2374,Outokumpu JV Project,119.7348151668809,-32.406590461320306,21.0,395.0
66337Outokumpu JV ProjectCRR2375,CRR2375,Outokumpu JV Project,119.7346026733569,-32.40659687933856,23.0,395.0
66337Outokumpu JV ProjectCRR2376,CRR2376,Outokumpu JV Project,119.73439018004781,-32.406603306010496,28.0,395.0
66337Outokumpu JV ProjectCRR2377,CRR2377,Outokumpu JV Project,119.7341776891286,-32.40660981342357,23.0,395.0
66337Outokumpu JV ProjectCRR2378,CRR2378,Outokumpu JV Project,119.73396518481141,-32.40661623060075,21.0,395.0
66337Outokumpu JV ProjectCRR2379,CRR2379,Outokumpu JV Project,119.73375279728032,-32.406622644884116,22.0,395.0
66337Outokumpu JV ProjectCRR2380,CRR2380,Outokumpu JV Project,119.73354030347136,-32.40662906111638,26.0,396.0
66337Outokumpu JV ProjectCRR2381,CRR2381,Outokumpu JV Project,119.73332780960546,-32.406635476991426,30.0,396.0
66337Outokumpu JV ProjectCRR2382,CRR2382,Outokumpu JV Project,119.7316280641533,-32.40668697598317,5.0,398.0
66337Outokumpu JV ProjectCRR2383,CRR2383,Outokumpu JV Project,119.73120307805506,-32.40669989105601,23.0,399.0
66337Outokumpu JV ProjectCRR2384,CRR2384,Outokumpu JV Project,119.7307780783909,-32.40671271482077,39.0,399.0
66337Outokumpu JV ProjectCRR2385,CRR2385,Outokumpu JV Project,119.72812225066484,-32.40679310128188,33.0,399.0
66337Outokumpu JV ProjectCRR2386,CRR2386,Outokumpu JV Project,119.72790975534713,-32.40679950804833,14.0,399.0
66337Outokumpu JV ProjectCRR2387,CRR2387,Outokumpu JV Project,119.72769725997256,-32.40680591445754,22.0,398.0
66337Outokumpu JV ProjectCRR2388,CRR2388,Outokumpu JV Project,119.73527038826973,-32.40477196104422,46.0,396.0
66337Outokumpu JV ProjectCRR2389,CRR2389,Outokumpu JV Project,119.73505800553038,-32.40477837730016,45.0,396.0
66337Outokumpu JV ProjectCRR2390,CRR2390,Outokumpu JV Project,119.73484551633835,-32.404784795498365,46.0,396.0
66337Outokumpu JV ProjectCRR2391,CRR2391,Outokumpu JV Project,119.73463302730961,-32.404791222348074,22.0,396.0
66337Outokumpu JV ProjectCRR2392,CRR2392,Outokumpu JV Project,119.734420537952,-32.40479763982964,26.0,396.0
66337Outokumpu JV ProjectCRR2393,CRR2393,Outokumpu JV Project,119.73420805125602,-32.40480414706329,19.0,397.0
66337Outokumpu JV ProjectCRR2394,CRR2394,Outokumpu JV Project,119.73399565738123,-32.40481056175499,16.0,397.0
66337Outokumpu JV ProjectCRR2395,CRR2395,Outokumpu JV Project,119.73376192951851,-32.40481761955591,15.0,397.0
66337Outokumpu JV ProjectCRR2396,CRR2396,Outokumpu JV Project,119.73144598680021,-32.404887719953116,13.0,401.0
66337Outokumpu JV ProjectCRR2397,CRR2397,Outokumpu JV Project,119.72825893347174,-32.40498413720179,15.0,403.0
66337Outokumpu JV ProjectCRR2398,CRR2398,Outokumpu JV Project,119.72804654071622,-32.40499063200688,14.0,403.0
66337Outokumpu JV ProjectCRR2399,CRR2399,Outokumpu JV Project,119.72783404959355,-32.404997038416106,24.0,403.0
66337Outokumpu JV ProjectCRR2400,CRR2400,Outokumpu JV Project,119.7276215584141,-32.405003444468115,34.0,403.0
66337Outokumpu JV ProjectCRR2401,CRR2401,Outokumpu JV Project,119.7274090671778,-32.40500985016292,37.0,402.0
66337Outokumpu JV ProjectCRR2402,CRR2402,Outokumpu JV Project,119.72719657588468,-32.405016255500506,6.0,402.0
66337Outokumpu JV ProjectCRR2403,CRR2403,Outokumpu JV Project,119.72698419346587,-32.405022748290556,4.0,402.0
66337Outokumpu JV ProjectCRR2404,CRR2404,Outokumpu JV Project,119.72677170205893,-32.405029152913876,5.0,401.0
66337Outokumpu JV ProjectCRR2405,CRR2405,Outokumpu JV Project,119.72655919997318,-32.40503555740998,9.0,401.0
66337Outokumpu JV ProjectCRR2406,CRR2406,Outokumpu JV Project,119.73519454148722,-32.40296950326,7.0,398.0
66337Outokumpu JV ProjectCRR2407,CRR2407,Outokumpu JV Project,119.73498216291695,-32.40297591915971,10.0,399.0
66337Outokumpu JV ProjectCRR2408,CRR2408,Outokumpu JV Project,119.73476967786779,-32.40298233699767,8.0,399.0
66337Outokumpu JV ProjectCRR2409,CRR2409,Outokumpu JV Project,119.73455719303357,-32.402988763489375,10.0,399.0
66337Outokumpu JV ProjectCRR2410,CRR2410,Outokumpu JV Project,119.73434470787049,-32.40299518061298,14.0,400.0
66337Outokumpu JV ProjectCRR2411,CRR2411,Outokumpu JV Project,119.73413222536882,-32.403001687488704,19.0,400.0
66337Outokumpu JV ProjectCRR2412,CRR2412,Outokumpu JV Project,119.73200756665847,-32.403066011579185,38.0,402.0
66337Outokumpu JV ProjectCRR2413,CRR2413,Outokumpu JV Project,119.73158270139669,-32.40307884360455,40.0,402.0
66337Outokumpu JV ProjectCRR2414,CRR2414,Outokumpu JV Project,119.72818322773328,-32.40318175772576,35.0,406.0
66337Outokumpu JV ProjectCRR2415,CRR2415,Outokumpu JV Project,119.72797073024039,-32.40318816436491,38.0,406.0
66337Outokumpu JV ProjectCRR2416,CRR2416,Outokumpu JV Project,119.72775834952994,-32.40319456811608,45.0,406.0
66337Outokumpu JV ProjectCRR2417,CRR2417,Outokumpu JV Project,119.72754586254517,-32.40320097381092,36.0,405.0
66337Outokumpu JV ProjectCRR2418,CRR2418,Outokumpu JV Project,119.72733337550359,-32.40320737914856,41.0,405.0
66337Outokumpu JV ProjectCRR2419,CRR2419,Outokumpu JV Project,119.72712089111656,-32.403213874238865,21.0,405.0
66337Outokumpu JV ProjectCRR2420,CRR2420,Outokumpu JV Project,119.72669602296651,-32.40322668082842,7.0,404.0
66337Outokumpu JV ProjectCRR2421,CRR2421,Outokumpu JV Project,119.72748476454119,-32.40681232050951,14.0,398.0
66337Outokumpu JV ProjectCRR2422,CRR2422,Outokumpu JV Project,119.72727226905297,-32.40681872620425,39.0,398.0
66337Outokumpu JV ProjectCRR2423,CRR2423,Outokumpu JV Project,119.7268473868394,-32.406831624331616,5.0,398.0
66337Outokumpu JV ProjectCRR2424,CRR2424,Outokumpu JV Project,119.72756046759424,-32.408614790188295,24.0,397.0
66337Outokumpu JV ProjectCRR2425,CRR2425,Outokumpu JV Project,119.72713557710593,-32.40862768974407,32.0,397.0
66337Outokumpu JV ProjectCRR2426,CRR2426,Outokumpu JV Project,119.72692307730838,-32.40863409508163,42.0,397.0
66337Outokumpu JV ProjectCRR2427,CRR2427,Outokumpu JV Project,119.72671057745404,-32.4086405000619,26.0,397.0
66337Outokumpu JV ProjectCRR2428,CRR2428,Outokumpu JV Project,119.72649806719163,-32.40864691392588,8.0,397.0
66337Outokumpu JV ProjectCRR2429,CRR2429,Outokumpu JV Project,119.72721127474762,-32.410430069359435,29.0,399.0
66337Outokumpu JV ProjectCRR2430,CRR2430,Outokumpu JV Project,119.72699877346648,-32.410436565163835,41.0,399.0
66337Outokumpu JV ProjectCRR2431,CRR2431,Outokumpu JV Project,119.72678626941627,-32.41044297050123,29.0,399.0
66337Outokumpu JV ProjectCRR2432,CRR2432,Outokumpu JV Project,119.72657375495781,-32.41044938472231,7.0,399.0
66337Outokumpu JV ProjectCRR2455,CRR2455,Outokumpu JV Project,119.7319766610476,-32.417504938524075,12.0,401.0
66337Outokumpu JV ProjectCRR2456,CRR2456,Outokumpu JV Project,119.73176414137315,-32.41751135315006,18.0,402.0
66337Outokumpu JV ProjectCRR2457,CRR2457,Outokumpu JV Project,119.73155162164136,-32.417517767418666,12.0,402.0
66337Outokumpu JV ProjectCRR2458,CRR2458,Outokumpu JV Project,119.73133910185219,-32.417524181329895,23.0,403.0
66337Outokumpu JV ProjectCRR2459,CRR2459,Outokumpu JV Project,119.73112668060472,-32.417530691929976,19.0,403.0
66337Outokumpu JV ProjectCRR2460,CRR2460,Outokumpu JV Project,119.73091416070064,-32.41753710512659,25.0,403.0
66337Outokumpu JV ProjectCRR2461,CRR2461,Outokumpu JV Project,119.73070164073918,-32.41754351796583,24.0,404.0
66337Outokumpu JV ProjectCRR2462,CRR2462,Outokumpu JV Project,119.7304891207204,-32.4175499304477,23.0,404.0
66337Outokumpu JV ProjectCRR2463,CRR2463,Outokumpu JV Project,119.73027660064427,-32.41755634257216,20.0,405.0
66337Outokumpu JV ProjectCRR2464,CRR2464,Outokumpu JV Project,119.73006418946066,-32.41756284214508,30.0,405.0
66337Outokumpu JV ProjectCRR2465,CRR2465,Outokumpu JV Project,119.72985165864627,-32.4175692537853,27.0,405.0
66337Outokumpu JV ProjectCRR2466,CRR2466,Outokumpu JV Project,119.72963913839791,-32.41757566483778,26.0,406.0
66337Outokumpu JV ProjectCRR2467,CRR2467,Outokumpu JV Project,119.72942661809229,-32.41758207553287,27.0,406.0
66337Outokumpu JV ProjectCRR2468,CRR2468,Outokumpu JV Project,119.72921420396354,-32.417588483567734,27.0,406.0
66337Outokumpu JV ProjectCRR2469,CRR2469,Outokumpu JV Project,119.72900168625793,-32.41759498365769,26.0,406.0
66337Outokumpu JV ProjectCRR2470,CRR2470,Outokumpu JV Project,119.72878916578013,-32.41760139328081,28.0,406.0
66337Outokumpu JV ProjectCRR2471,CRR2471,Outokumpu JV Project,119.73370735035263,-32.4030145178749,21.0,401.0
66337Outokumpu JV ProjectCRR2472,CRR2472,Outokumpu JV Project,119.73349486496161,-32.40302093356995,13.0,401.0
66337Outokumpu JV ProjectCRR2473,CRR2473,Outokumpu JV Project,119.73328237951368,-32.403027348907806,26.0,401.0
66337Outokumpu JV ProjectCRR2474,CRR2474,Outokumpu JV Project,119.73306989672608,-32.403033853997876,42.0,401.0
66337Outokumpu JV ProjectCRR2475,CRR2475,Outokumpu JV Project,119.73285751738095,-32.4030402663164,23.0,401.0
66337Outokumpu JV ProjectCRR2476,CRR2476,Outokumpu JV Project,119.73264503176206,-32.40304668058291,19.0,401.0
66337Outokumpu JV ProjectCRR2477,CRR2477,Outokumpu JV Project,119.73243253546455,-32.40305309472267,6.0,401.0
66337Outokumpu JV ProjectCRR2478,CRR2478,Outokumpu JV Project,119.73222005244828,-32.40305959838425,39.0,402.0
66337Outokumpu JV ProjectCRR2479,CRR2479,Outokumpu JV Project,119.73357067826701,-32.404823394218035,14.0,398.0
66337Outokumpu JV ProjectCRR2480,CRR2480,Outokumpu JV Project,119.73335818862454,-32.40482980991375,26.0,398.0
66337Outokumpu JV ProjectCRR2481,CRR2481,Outokumpu JV Project,119.73314570164261,-32.4048363153616,14.0,398.0
66337Outokumpu JV ProjectCRR2482,CRR2482,Outokumpu JV Project,119.73293331810501,-32.404842728037735,20.0,398.0
66337Outokumpu JV ProjectCRR2483,CRR2483,Outokumpu JV Project,119.73272082829152,-32.40484914266201,20.0,399.0
66337Outokumpu JV ProjectCRR2484,CRR2484,Outokumpu JV Project,119.73250832779925,-32.40485555715955,15.0,399.0
66337Outokumpu JV ProjectCRR2485,CRR2485,Outokumpu JV Project,119.73229583787194,-32.40486197106938,25.0,400.0
66337Outokumpu JV ProjectCRR2486,CRR2486,Outokumpu JV Project,119.73208345682326,-32.40486847242699,21.0,400.0
66337Outokumpu JV ProjectCRR2487,CRR2487,Outokumpu JV Project,119.7318709670536,-32.40487489463355,30.0,400.0
66337Outokumpu JV ProjectCRR2488,CRR2488,Outokumpu JV Project,119.73165847695536,-32.40488130747193,29.0,401.0
66337Outokumpu JV ProjectCRR2489,CRR2489,Outokumpu JV Project,119.73300912452795,-32.406645189090845,33.0,396.0
66337Outokumpu JV ProjectCRR2490,CRR2490,Outokumpu JV Project,119.73279663051953,-32.406651604072906,21.0,397.0
66337Outokumpu JV ProjectCRR2491,CRR2491,Outokumpu JV Project,119.73258412583208,-32.406658018928226,21.0,397.0
66337Outokumpu JV ProjectCRR2492,CRR2492,Outokumpu JV Project,119.7323716317098,-32.40666443319579,15.0,397.0
66337Outokumpu JV ProjectCRR2493,CRR2493,Outokumpu JV Project,119.7321592464685,-32.406670934910906,19.0,398.0
66337Outokumpu JV ProjectCRR2494,CRR2494,Outokumpu JV Project,119.7319467522322,-32.40667734846421,27.0,398.0
66337Outokumpu JV ProjectCRR2495,CRR2495,Outokumpu JV Project,119.73173425821062,-32.406683770671194,21.0,398.0
66337Outokumpu JV ProjectCRR2496,CRR2496,Outokumpu JV Project,119.73152176386053,-32.40669018351002,2.0,398.0
66337Outokumpu JV ProjectCRR2497,CRR2497,Outokumpu JV Project,119.73287243844655,-32.40845406481556,24.0,396.0
66337Outokumpu JV ProjectCRR2498,CRR2498,Outokumpu JV Project,119.73265994018585,-32.40846047979816,41.0,396.0
66337Outokumpu JV ProjectCRR2499,CRR2499,Outokumpu JV Project,119.73244753746913,-32.40846689234902,24.0,396.0
66337Outokumpu JV ProjectCRR2500,CRR2500,Outokumpu JV Project,119.73316075447255,-32.41025010919226,72.0,397.0
66337Outokumpu JV ProjectCRR2501,CRR2501,Outokumpu JV Project,119.73294825207309,-32.410256524889945,63.0,398.0
66337Outokumpu JV ProjectCRR2502,CRR2502,Outokumpu JV Project,119.7327357496167,-32.41026294023034,25.0,398.0
66337Outokumpu JV ProjectCRR2503,CRR2503,Outokumpu JV Project,119.73252334270616,-32.41026935313883,12.0,398.0
66337Outokumpu JV ProjectCRR2504,CRR2504,Outokumpu JV Project,119.73231084013591,-32.4102757677648,46.0,399.0
66337Outokumpu JV ProjectCRR2505,CRR2505,Outokumpu JV Project,119.73209834022582,-32.41028227214287,33.0,399.0
66337Outokumpu JV ProjectCRR2506,CRR2506,Outokumpu JV Project,119.73188583754153,-32.410288686054315,18.0,399.0
66337Outokumpu JV ProjectCRR2507,CRR2507,Outokumpu JV Project,119.73167333507199,-32.410295108619394,19.0,400.0
66337Outokumpu JV ProjectCRR2508,CRR2508,Outokumpu JV Project,119.73267498090152,-32.41387427248306,12.0,400.0
66337Outokumpu JV ProjectCRR2509,CRR2509,Outokumpu JV Project,119.73246246993874,-32.413880687824616,34.0,401.0
66337Outokumpu JV ProjectCRR2510,CRR2510,Outokumpu JV Project,119.73224995891898,-32.41388710280882,51.0,401.0
66337Outokumpu JV ProjectCRR2511,CRR2511,Outokumpu JV Project,119.73203743993673,-32.413893607775535,48.0,402.0
66337Outokumpu JV ProjectCRR2512,CRR2512,Outokumpu JV Project,119.73182503503257,-32.41390001974028,46.0,402.0
66337Outokumpu JV ProjectCRR2513,CRR2513,Outokumpu JV Project,119.73161252384187,-32.41390643365267,42.0,403.0
66337Outokumpu JV ProjectCRR2514,CRR2514,Outokumpu JV Project,119.73140001286592,-32.41391285621867,39.0,403.0
66337Outokumpu JV ProjectCRR2515,CRR2515,Outokumpu JV Project,119.73312262470127,-32.41566550446162,31.0,399.0
66337Outokumpu JV ProjectCRR2516,CRR2516,Outokumpu JV Project,119.73291010961549,-32.41567192078433,19.0,399.0
66337Outokumpu JV ProjectCRR2526,CRR2526,Outokumpu JV Project,119.72977589097768,-32.415766791197655,21.0,408.0
66337Outokumpu JV ProjectCRR2527,CRR2527,Outokumpu JV Project,119.729563374988,-32.415773201892605,21.0,408.0
66337Outokumpu JV ProjectCRR2528,CRR2528,Outokumpu JV Project,119.72935085894099,-32.41577961223021,9.0,408.0
66337Outokumpu JV ProjectCRR2529,CRR2529,Outokumpu JV Project,119.72903214059356,-32.41578931602475,18.0,408.0
66337Outokumpu JV ProjectCRR2530,CRR2530,Outokumpu JV Project,119.72844779025411,-32.41580694865122,25.0,408.0
66337Outokumpu JV ProjectCRR2531,CRR2531,Outokumpu JV Project,119.728235273906,-32.41581335711288,42.0,407.0
66337Outokumpu JV ProjectEHD003,EHD003,Outokumpu JV Project,119.7325799319068,-32.52846046759082,385.79998779296875,387.0
66337Outokumpu JV ProjectEHD004,EHD004,Outokumpu JV Project,119.73350561208535,-32.5229859080916,298.0,387.0
66337Outokumpu JV ProjectEHD005,EHD005,Outokumpu JV Project,119.73362007069557,-32.520777228809344,361.0,389.0
66337Outokumpu JV ProjectEHRC001,EHRC001,Outokumpu JV Project,119.7373367827912,-32.5063935881245,58.0,389.0
66337Outokumpu JV ProjectEHRC002,EHRC002,Outokumpu JV Project,119.73701859111767,-32.50640373452972,90.0,391.0
66337Outokumpu JV ProjectEHRC003,EHRC003,Outokumpu JV Project,119.73627615726937,-32.50642739703633,95.0,393.0
66337Outokumpu JV ProjectEHRC004,EHRC004,Outokumpu JV Project,119.73585190435796,-32.5064409127453,86.5,395.0
66337Outokumpu JV ProjectEHRC005,EHRC005,Outokumpu JV Project,119.73633236415712,-32.505300581146486,101.0,394.0
66337Outokumpu JV ProjectEHRC006,EHRC006,Outokumpu JV Project,119.73590811687892,-32.50531410577275,70.0,395.0
66337Outokumpu JV ProjectEHRC007,EHRC007,Outokumpu JV Project,119.73673995061195,-32.509697662798835,67.0,387.0
66337Outokumpu JV ProjectEHRC008,EHRC008,Outokumpu JV Project,119.73620961803171,-32.509714562386705,73.0,388.0
66337Outokumpu JV ProjectEHRC009,EHRC009,Outokumpu JV Project,119.73567928508353,-32.50973145974606,97.0,390.0
66337Outokumpu JV ProjectEHRC010,EHRC010,Outokumpu JV Project,119.73621795971353,-32.50750926271481,85.0,392.0
